year, month,carrier,carrier_name,airport,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2020,1,DL,Delta Air Lines Inc.,GEG,147,28,9.94,0.76,13.74,0,3.57,0,0,1494,1022,28,316,0,128
2020,1,DL,Delta Air Lines Inc.,GNV,27,2,0.14,0.16,0,0,1.69,0,0,134,14,6,0,0,114
2020,1,DL,Delta Air Lines Inc.,GPT,31,3,2.48,0,0,0,0.52,0,0,99,85,0,0,0,14
2020,1,DL,Delta Air Lines Inc.,GRB,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,DL,Delta Air Lines Inc.,GRR,257,31,14.23,0.75,9.7,0,6.32,0,1,1922,1107,12,339,0,464
2020,1,DL,Delta Air Lines Inc.,GSO,203,15,6.37,0.6,1.55,0,6.48,0,0,753,399,22,55,0,277
2020,1,DL,Delta Air Lines Inc.,GSP,235,15,6.55,3.51,1.28,0,3.66,0,0,517,251,108,32,0,126
2020,1,DL,Delta Air Lines Inc.,HDN,43,1,0,0,1,0,0,0,0,20,0,0,20,0,0
2020,1,DL,Delta Air Lines Inc.,HNL,247,33,8.86,0.92,20.49,0,2.72,0,1,1192,513,45,574,0,60
2020,1,DL,Delta Air Lines Inc.,HOU,162,17,8.07,0,5.06,0,3.87,0,0,579,231,0,223,0,125
2020,1,DL,Delta Air Lines Inc.,HPN,84,7,3.63,0.02,0.82,0,2.53,0,0,402,231,1,45,0,125
2020,1,DL,Delta Air Lines Inc.,HSV,156,10,2.11,0.34,4.7,0,2.84,0,0,360,126,12,121,0,101
2020,1,DL,Delta Air Lines Inc.,IAD,249,18,9.74,0.48,3.88,1,2.9,0,0,778,456,24,108,49,141
2020,1,DL,Delta Air Lines Inc.,IAH,524,73,28.92,2.53,25.83,0,15.72,0,0,3640,1651,145,914,0,930
2020,1,DL,Delta Air Lines Inc.,ICT,81,5,3.93,0,1.07,0,0,0,0,144,125,0,19,0,0
2020,1,DL,Delta Air Lines Inc.,ILM,31,1,0,0.35,0.09,0,0.57,0,0,46,0,16,4,0,26
2020,1,DL,Delta Air Lines Inc.,IND,425,47,17.48,2.71,17.21,0,9.6,0,0,2693,660,918,577,0,538
2020,1,DL,Delta Air Lines Inc.,JAC,107,22,5.18,2.15,8.8,0,5.86,0,1,1735,258,807,275,0,395
2020,1,DL,Delta Air Lines Inc.,JAN,144,9,3.99,0.67,4.34,0,0,0,1,472,259,32,181,0,0
2020,1,DL,Delta Air Lines Inc.,JAX,455,34,18.89,0.83,9.92,0,4.37,0,0,1705,1255,19,301,0,130
2020,1,DL,Delta Air Lines Inc.,JFK,2922,321,98.71,4.46,150.03,0,67.8,0,3,19880,8266,149,6827,0,4638
2020,1,DL,Delta Air Lines Inc.,KOA,61,8,3.25,0,1,0,3.75,0,1,339,137,0,34,0,168
2020,1,DL,Delta Air Lines Inc.,LAS,1234,129,44.6,5.46,60.8,0,18.14,0,0,6655,3341,684,1811,0,819
2020,1,DL,Delta Air Lines Inc.,LAX,2893,314,101.19,12.26,129.98,0,70.57,1,0,16123,6319,1566,4222,0,4016
2020,1,DL,Delta Air Lines Inc.,LEX,33,2,1.98,0,0.02,0,0,0,0,57,56,0,1,0,0
2020,1,DL,Delta Air Lines Inc.,LFT,27,5,2,1,1.01,0,0.99,0,0,701,60,526,46,0,69
2020,1,DL,Delta Air Lines Inc.,LGA,2349,351,74.32,7.32,197.6,1,70.75,3,3,24145,6789,1025,11877,39,4415
2020,1,DL,Delta Air Lines Inc.,LGB,23,1,0,0.18,0.05,0,0.78,0,0,40,0,7,2,0,31
2020,1,DL,Delta Air Lines Inc.,LIH,54,6,2.08,0,3.69,0,0.23,0,0,427,274,0,99,0,54
2020,1,DL,Delta Air Lines Inc.,LIT,165,13,8.23,0.19,2.01,0,2.57,0,0,718,447,19,43,0,209
2020,1,DL,Delta Air Lines Inc.,MCI,485,54,14.09,8.99,21.23,1,8.69,6,2,3858,846,1230,918,117,747
2020,1,DL,Delta Air Lines Inc.,MCO,1675,185,57.17,4.98,70.93,0,51.92,0,1,9609,3699,819,2217,0,2874
2020,1,DL,Delta Air Lines Inc.,MDT,79,6,3.85,0.11,1.15,0,0.89,0,0,396,214,16,31,0,135
2020,1,DL,Delta Air Lines Inc.,MDW,149,12,5.92,0.48,4.02,0,1.58,0,1,1615,559,11,995,0,50
2020,1,DL,Delta Air Lines Inc.,MEM,310,32,17.64,0.06,8.23,0,6.07,0,0,1455,919,3,338,0,195
2020,1,DL,Delta Air Lines Inc.,MIA,807,101,30.6,6.93,41.08,0,22.39,0,2,4737,1900,574,1295,0,968
2020,1,DL,Delta Air Lines Inc.,MKE,353,33,11.33,0.65,17.56,0,3.45,0,0,1342,666,32,473,0,171
2020,1,DL,Delta Air Lines Inc.,MLB,142,13,4.61,1.84,1.48,0,5.07,0,0,1380,261,718,57,0,344
2020,1,DL,Delta Air Lines Inc.,MOB,26,2,0.92,0.52,0.56,0,0,0,0,89,34,27,28,0,0
2020,1,DL,Delta Air Lines Inc.,MSN,132,11,2.44,0.83,4.57,0,3.16,0,0,410,147,15,173,0,75
2020,1,DL,Delta Air Lines Inc.,MSO,56,9,3.16,0,4.54,0,1.3,0,1,377,116,0,189,0,72
2020,1,DL,Delta Air Lines Inc.,MSP,5074,516,157.52,22.31,187.3,1,147.86,4,4,30518,10983,2799,7444,21,9271
2020,1,DL,Delta Air Lines Inc.,MSY,670,80,27.45,4.62,32.25,0,15.68,0,1,6247,1576,1786,2182,0,703
2020,1,DL,Delta Air Lines Inc.,MTJ,8,1,1,0,0,0,0,0,0,17,17,0,0,0,0
2020,1,DL,Delta Air Lines Inc.,MYR,84,5,3,1.09,0,0,0.91,0,0,217,131,65,0,0,21
2020,1,DL,Delta Air Lines Inc.,OAK,56,5,0,0,3,0,2,0,0,128,0,0,76,0,52
2020,1,DL,Delta Air Lines Inc.,OGG,105,15,3.6,0.59,8.33,0,2.48,0,0,436,159,10,216,0,51
2020,1,DL,Delta Air Lines Inc.,OKC,163,12,5.55,0,3.53,0,2.92,0,0,359,156,0,113,0,90
2020,1,DL,Delta Air Lines Inc.,OMA,140,8,4.77,0.07,1.1,0,2.05,0,0,495,262,6,118,0,109
2020,1,DL,Delta Air Lines Inc.,ONT,84,12,5.61,0.96,4.41,0,1.02,0,1,347,150,23,154,0,20
2020,1,DL,Delta Air Lines Inc.,ORD,1144,142,35.91,7.34,74.59,0,24.16,12,4,14695,4079,2506,6642,0,1468
2020,1,DL,Delta Air Lines Inc.,ORF,252,25,15.28,2.66,2.75,0,4.3,0,0,961,573,157,106,0,125
2020,1,DL,Delta Air Lines Inc.,PBI,528,60,17.1,0.91,26.49,0,15.49,0,0,2716,1052,82,768,0,814
2020,1,DL,Delta Air Lines Inc.,PDX,576,68,25.96,1.42,20.01,0,20.6,0,0,3043,1589,53,715,0,686
2020,1,DL,Delta Air Lines Inc.,PHL,452,43,18.61,2.52,14.21,0,7.66,0,0,2080,1095,188,430,0,367
2020,1,DL,Delta Air Lines Inc.,PHX,838,93,30.53,5.3,42.98,1,13.2,0,2,4185,1844,233,1403,85,620
2020,1,DL,Delta Air Lines Inc.,PIT,286,21,12.94,2.09,1.64,0,4.32,0,0,1076,660,91,66,0,259
2020,1,DL,Delta Air Lines Inc.,PNS,236,29,12.52,6.59,8.86,0,1.03,0,3,3988,1179,2485,302,0,22
2020,1,DL,Delta Air Lines Inc.,PSP,87,8,2.19,0.7,5.11,0,0,0,0,782,572,19,191,0,0
2020,1,DL,Delta Air Lines Inc.,PVD,108,11,6.49,0,3.65,0,0.86,0,0,425,305,0,94,0,26
2020,1,DL,Delta Air Lines Inc.,PWM,27,2,1.05,0,0,0,0.95,0,0,107,87,0,0,0,20
2020,1,DL,Delta Air Lines Inc.,RAP,26,3,0.69,0,1.8,0,0.51,0,0,149,11,0,78,0,60
2020,1,DL,Delta Air Lines Inc.,RDU,856,90,36.09,2.6,23.4,0,27.91,0,0,4734,2215,102,711,0,1706
2020,1,DL,Delta Air Lines Inc.,RIC,252,23,14.83,1.64,2.66,0,3.87,0,0,1528,1242,105,71,0,110
2020,1,DL,Delta Air Lines Inc.,RNO,54,3,1.24,0,1.07,0,0.69,0,0,124,77,0,25,0,22
2020,1,DL,Delta Air Lines Inc.,ROA,31,2,0,0.84,0.16,0,1,0,1,49,0,16,3,0,30
2020,1,DL,Delta Air Lines Inc.,ROC,108,12,5.21,0,5.02,0,1.78,0,0,554,276,0,190,0,88
2020,1,DL,Delta Air Lines Inc.,RSW,693,76,28.37,1.68,33.63,0,12.32,0,0,3350,1552,115,1075,0,608
2020,1,DL,Delta Air Lines Inc.,SAN,714,69,20.29,1.93,34.96,0,11.82,0,2,2916,1110,131,1094,0,581
2020,1,DL,Delta Air Lines Inc.,SAT,239,27,10.81,0.71,10.56,0,4.92,0,1,1220,506,108,378,0,228
2020,1,DL,Delta Air Lines Inc.,SAV,285,25,13.7,0.81,4.08,0,6.42,0,0,1592,970,29,125,0,468
2020,1,DL,Delta Air Lines Inc.,SDF,250,17,7.03,2.25,3.32,0,4.4,0,0,595,283,79,76,0,157
2020,1,DL,Delta Air Lines Inc.,SEA,2509,374,87.77,5.35,190.5,0,90.37,1,3,19093,6799,278,5625,0,6391
2020,1,DL,Delta Air Lines Inc.,SFO,1172,184,35.35,4.13,117.34,0,27.18,0,5,10101,1914,212,6635,0,1340
2020,1,DL,Delta Air Lines Inc.,SJC,399,42,13.43,0.88,21.06,0,6.63,0,1,1796,773,42,803,0,178
2020,1,DL,Delta Air Lines Inc.,SJU,275,29,13.22,2.02,10.48,0,3.29,0,1,1226,638,107,327,0,154
2020,1,DL,Delta Air Lines Inc.,SLC,3970,441,124.95,11.94,153.61,0.67,149.83,3,0,25345,9304,1946,5153,33,8909
2020,1,DL,Delta Air Lines Inc.,SMF,224,17,6.25,1.56,8.2,0,1,0,0,803,421,149,204,0,29
2020,1,DL,Delta Air Lines Inc.,SNA,339,59,26.29,0,23.98,0,8.72,0,1,2880,1723,0,759,0,398
2020,1,DL,Delta Air Lines Inc.,SRQ,222,19,8.34,1.38,4.21,0,5.07,0,2,874,394,55,191,0,234
2020,1,DL,Delta Air Lines Inc.,STL,452,52,25.68,2.65,18.56,0,5.11,1,0,2570,1468,224,708,0,170
2020,1,DL,Delta Air Lines Inc.,STT,81,13,6.35,1.19,4.75,0,0.71,0,0,1012,780,39,149,0,44
2020,1,DL,Delta Air Lines Inc.,STX,11,2,1.39,0.36,0,0,0.25,0,0,104,70,27,0,0,7
2020,1,DL,Delta Air Lines Inc.,SYR,111,10,3.69,0,4.81,0,1.5,0,0,567,275,0,158,0,134
2020,1,DL,Delta Air Lines Inc.,TLH,77,6,3.09,0,1.32,0,1.59,0,2,239,142,0,63,0,34
2020,1,DL,Delta Air Lines Inc.,TPA,1028,99,28.05,2.8,48.14,0,20,0,3,4064,1085,189,1896,0,894
2020,1,DL,Delta Air Lines Inc.,TRI,25,1,0,1,0,0,0,0,0,83,0,83,0,0,0
2020,1,DL,Delta Air Lines Inc.,TUL,114,6,1.98,0.21,2,0,1.81,0,0,364,131,38,40,0,155
2020,1,DL,Delta Air Lines Inc.,TUS,137,18,6.55,0,6.29,1,4.16,0,0,725,219,0,230,27,249
2020,1,DL,Delta Air Lines Inc.,TVC,27,4,0.77,0.96,1.29,0,0.98,0,0,829,14,656,47,0,112
2020,1,DL,Delta Air Lines Inc.,TYS,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,DL,Delta Air Lines Inc.,VPS,118,6,3,2.28,0.01,0,0.71,0,3,1615,477,1087,7,0,44
2020,1,DL,Delta Air Lines Inc.,XNA,37,5,4.89,0,0.11,0,0,0,0,235,228,0,7,0,0
2020,1,UA,United Air Lines Inc.,ABQ,74,12,1.96,0,3.44,0,6.6,0,0,586,55,0,218,0,313
2020,1,UA,United Air Lines Inc.,ALB,34,4,0,1.87,0.31,0,1.81,0,0,385,0,241,44,0,100
2020,1,UA,United Air Lines Inc.,ANC,41,7,1.31,0,2.49,0,3.2,0,0,615,111,0,131,0,373
2020,1,UA,United Air Lines Inc.,ATL,365,49,12.36,0.38,20.22,0,16.05,2,0,2953,544,36,862,0,1511
2020,1,UA,United Air Lines Inc.,AUS,604,90,26.5,2.67,22.02,0,38.81,1,0,5237,1815,388,911,0,2123
2020,1,UA,United Air Lines Inc.,BDL,109,21,3.5,1.4,7.18,0,8.92,1,0,789,117,54,277,0,341
2020,1,UA,United Air Lines Inc.,BIL,34,4,3.02,0,0.55,0,0.44,0,0,186,140,0,12,0,34
2020,1,UA,United Air Lines Inc.,BNA,170,25,5.47,1.34,2.75,0,15.45,2,0,1814,345,114,137,0,1218
2020,1,UA,United Air Lines Inc.,BOI,62,6,1.48,0,2.9,0,1.62,0,0,168,36,0,64,0,68
2020,1,UA,United Air Lines Inc.,BOS,969,123,31.57,0.71,31.82,0,58.91,5,1,7034,1987,21,1141,0,3885
2020,1,UA,United Air Lines Inc.,BQN,31,15,5.32,0.23,3.75,0,5.7,0,0,657,205,9,115,0,328
2020,1,UA,United Air Lines Inc.,BTR,2,1,0,0,1,0,0,0,0,16,0,0,16,0,0
2020,1,UA,United Air Lines Inc.,BTV,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,UA,United Air Lines Inc.,BUF,54,6,0.82,1.38,1.07,0,2.73,2,0,202,50,28,18,0,106
2020,1,UA,United Air Lines Inc.,BUR,75,8,1.33,0,0,0,6.67,0,0,365,46,0,0,0,319
2020,1,UA,United Air Lines Inc.,BWI,242,37,11.02,0.02,13.16,0,12.81,2,0,2013,421,2,447,0,1143
2020,1,UA,United Air Lines Inc.,BZN,154,17,3.94,0,4.31,0,8.75,3,0,969,261,0,118,0,590
2020,1,UA,United Air Lines Inc.,CHS,9,2,0.08,0,1.11,0,0.8,0,0,117,6,0,74,0,37
2020,1,UA,United Air Lines Inc.,CID,65,10,1.88,0,2.43,0,5.68,3,2,663,126,0,90,0,447
2020,1,UA,United Air Lines Inc.,CLE,499,66,11.41,0.04,16.82,0,37.74,2,0,4401,489,5,572,0,3335
2020,1,UA,United Air Lines Inc.,CLT,53,11,3.13,0.34,3.66,0,3.87,0,0,446,82,30,142,0,192
2020,1,UA,United Air Lines Inc.,CMH,75,12,2.05,0,1.25,0,8.7,0,0,859,217,0,91,0,551
2020,1,UA,United Air Lines Inc.,COS,43,8,3.35,0,0.08,0,4.57,0,0,332,146,0,4,0,182
2020,1,UA,United Air Lines Inc.,CVG,20,3,0.58,0,0.26,0,2.16,1,1,377,71,0,35,0,271
2020,1,UA,United Air Lines Inc.,DCA,267,30,7.72,1.06,5.28,0,15.94,2,0,1776,449,23,236,0,1068
2020,1,UA,United Air Lines Inc.,DEN,5640,532,137.62,14.81,198.33,0,181.24,13,12,37399,11480,1406,8296,0,16217
2020,1,UA,United Air Lines Inc.,DFW,517,91,13.6,2.71,31.59,0,43.11,5,2,6635,966,484,2270,0,2915
2020,1,UA,United Air Lines Inc.,DLH,31,3,1.21,0,1,0,0.79,2,0,210,131,0,27,0,52
2020,1,UA,United Air Lines Inc.,DSM,105,10,1.62,0,3.9,0,4.48,2,0,462,119,0,97,0,246
2020,1,UA,United Air Lines Inc.,DTW,106,14,2.51,0.33,3.67,0,7.49,1,0,839,129,13,106,0,591
2020,1,UA,United Air Lines Inc.,EGE,101,8,0.67,0.7,4.74,0,1.9,3,2,478,32,55,264,0,127
2020,1,UA,United Air Lines Inc.,EUG,36,4,1.34,0,0,0,2.66,0,0,140,45,0,0,0,95
2020,1,UA,United Air Lines Inc.,EWR,4700,845,133.64,7.11,504.79,0,199.46,17,5,54150,11468,650,23798,0,18234
2020,1,UA,United Air Lines Inc.,FAT,55,6,1.5,0,1.71,0,2.79,2,0,1041,47,0,50,0,944
2020,1,UA,United Air Lines Inc.,FCA,31,5,2.09,0,0.71,0,2.2,0,1,201,89,0,26,0,86
2020,1,UA,United Air Lines Inc.,FLL,765,120,29.57,2.92,41.91,0,45.6,2,0,7256,1939,255,1566,0,3496
2020,1,UA,United Air Lines Inc.,FSD,30,4,2.06,1,0,0,0.94,1,0,833,40,744,0,0,49
2020,1,UA,United Air Lines Inc.,GEG,87,3,0.16,0,2,0,0.84,2,0,91,9,0,36,0,46
2020,1,UA,United Air Lines Inc.,GRR,82,15,1.57,1.29,4.63,0,7.52,3,1,1409,58,853,107,0,391
2020,1,UA,United Air Lines Inc.,GSP,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,UA,United Air Lines Inc.,GUM,75,8,3.26,0,1.77,0,2.98,0,0,371,259,0,31,0,81
2020,1,UA,United Air Lines Inc.,HDN,40,7,0.65,0,3.53,0,2.82,0,1,358,21,0,164,0,173
2020,1,UA,United Air Lines Inc.,HNL,388,42,19.63,0,16.05,0,6.32,0,0,3077,1127,0,641,0,1309
2020,1,UA,United Air Lines Inc.,IAD,1970,193,54.62,1.81,60.38,0,76.19,4,1,11270,3797,266,1782,0,5425
2020,1,UA,United Air Lines Inc.,IAH,4929,523,125.17,7.07,217.71,0,173.05,10,17,29285,9951,419,7483,0,11432
2020,1,UA,United Air Lines Inc.,ICT,31,4,1,0,1,0,2,0,0,137,34,0,15,0,88
2020,1,UA,United Air Lines Inc.,IND,62,9,5.82,0,1.07,0,2.11,0,0,914,549,0,47,0,318
2020,1,UA,United Air Lines Inc.,ITO,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,UA,United Air Lines Inc.,JAC,132,17,4.97,0,5.74,0,6.3,2,1,587,185,0,166,0,236
2020,1,UA,United Air Lines Inc.,JAX,80,8,0.7,0.08,2.35,0,4.87,0,0,796,95,8,135,0,558
2020,1,UA,United Air Lines Inc.,KOA,161,18,5.48,0,5.59,0,6.93,0,0,2749,939,0,227,0,1583
2020,1,UA,United Air Lines Inc.,LAS,1164,131,35.75,0.65,34.22,0,60.38,2,0,6864,1705,115,1322,0,3722
2020,1,UA,United Air Lines Inc.,LAX,2000,205,65.37,5.64,64.68,0,69.31,8,1,12559,3596,498,2652,0,5813
2020,1,UA,United Air Lines Inc.,LGA,485,74,10.7,2.01,30.99,0,30.3,4,1,4957,580,107,1925,0,2345
2020,1,UA,United Air Lines Inc.,LIH,83,12,5.38,0,4.06,0,2.56,0,1,570,282,0,126,0,162
2020,1,UA,United Air Lines Inc.,MAF,33,6,2.02,0,1,0,2.98,0,0,341,53,0,112,0,176
2020,1,UA,United Air Lines Inc.,MCI,108,11,2.23,0,3.24,0,5.53,1,0,540,87,0,191,0,262
2020,1,UA,United Air Lines Inc.,MCO,1098,152,38.57,4.56,39.76,0,69.12,2,0,10133,2806,756,1525,0,5046
2020,1,UA,United Air Lines Inc.,MEM,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,UA,United Air Lines Inc.,MFE,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,UA,United Air Lines Inc.,MFR,37,7,2.46,0,0.35,0,4.19,0,0,536,308,0,8,0,220
2020,1,UA,United Air Lines Inc.,MIA,581,107,29.59,2.62,37.18,0,37.62,4,0,6249,1603,121,1797,0,2728
2020,1,UA,United Air Lines Inc.,MKE,26,1,0,0,0,0,1,1,0,100,0,0,0,0,100
2020,1,UA,United Air Lines Inc.,MSN,106,14,3.28,0.25,4.59,0,5.88,2,0,693,127,16,174,0,376
2020,1,UA,United Air Lines Inc.,MSO,36,3,1.06,0.95,0,0,0.99,0,1,804,72,588,0,0,144
2020,1,UA,United Air Lines Inc.,MSP,284,25,6.37,0.02,7.81,0,10.8,6,0,2250,342,12,273,0,1623
2020,1,UA,United Air Lines Inc.,MSY,516,86,19.74,2.99,24.8,0,38.48,2,5,5391,1420,350,925,0,2696
2020,1,UA,United Air Lines Inc.,MTJ,11,2,1.32,0,0.68,0,0,0,0,63,50,0,13,0,0
2020,1,UA,United Air Lines Inc.,OGG,229,24,7.1,0,9.11,0,7.79,0,0,1521,421,0,428,0,672
2020,1,UA,United Air Lines Inc.,OKC,8,1,0,0,0,0,1,0,0,24,0,0,0,0,24
2020,1,UA,United Air Lines Inc.,OMA,149,24,3.83,0.15,8.55,0,11.46,3,0,1233,233,8,238,0,754
2020,1,UA,United Air Lines Inc.,ONT,61,1,0.52,0,0,0,0.48,0,0,31,16,0,0,0,15
2020,1,UA,United Air Lines Inc.,ORD,5462,599,145.34,20.79,227.02,0,205.85,117,14,52769,12471,8899,14432,0,16967
2020,1,UA,United Air Lines Inc.,ORF,14,2,1.11,0,0,0,0.89,0,0,75,27,0,0,0,48
2020,1,UA,United Air Lines Inc.,PBI,311,52,11.37,0.16,10.04,0,30.43,2,2,2466,422,18,313,0,1713
2020,1,UA,United Air Lines Inc.,PDX,528,74,23.15,0,16.92,0,33.93,2,0,5446,1997,0,636,0,2813
2020,1,UA,United Air Lines Inc.,PHL,288,39,10.18,0.15,14.9,0,13.78,3,0,1733,406,9,525,0,793
2020,1,UA,United Air Lines Inc.,PHX,708,88,15.94,2.38,27.35,0,42.33,3,1,5278,808,633,1006,0,2831
2020,1,UA,United Air Lines Inc.,PIT,178,33,9.47,0.3,8.44,0,14.79,2,1,1711,479,24,412,0,796
2020,1,UA,United Air Lines Inc.,PSP,146,19,4.14,0,5.65,0,9.21,0,0,802,144,0,167,0,491
2020,1,UA,United Air Lines Inc.,RAP,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,UA,United Air Lines Inc.,RDU,350,61,11.93,1.56,12.19,0,35.33,0,0,3655,689,102,460,0,2404
2020,1,UA,United Air Lines Inc.,RIC,5,1,0,0,0,0,1,0,0,147,0,0,0,0,147
2020,1,UA,United Air Lines Inc.,RNO,149,13,5.86,0,3.24,0,3.9,2,1,763,274,0,141,0,348
2020,1,UA,United Air Lines Inc.,ROC,26,5,2.33,1.14,1.46,0,0.07,0,0,172,68,51,50,0,3
2020,1,UA,United Air Lines Inc.,RSW,460,67,12.3,0.33,26.68,0,27.69,4,0,3544,456,7,809,0,2272
2020,1,UA,United Air Lines Inc.,SAN,806,96,28.61,2.61,23.52,0,41.25,1,2,6005,1263,612,961,0,3169
2020,1,UA,United Air Lines Inc.,SAT,347,37,11.57,0.53,7.83,0,17.07,0,0,2591,859,20,508,0,1204
2020,1,UA,United Air Lines Inc.,SAV,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,UA,United Air Lines Inc.,SBA,57,4,0.42,0,1,0,2.58,0,0,135,14,0,38,0,83
2020,1,UA,United Air Lines Inc.,SEA,629,106,21.65,0,53.42,0,30.93,3,1,5109,901,0,1788,0,2420
2020,1,UA,United Air Lines Inc.,SFO,4220,704,109.16,12.04,399.12,0,183.69,14,6,53229,10261,1546,25234,0,16188
2020,1,UA,United Air Lines Inc.,SJC,132,14,4.74,0,2.61,0,6.65,2,0,871,232,0,170,0,469
2020,1,UA,United Air Lines Inc.,SJU,218,33,10.28,1.66,14.39,0,6.67,1,0,1463,482,65,591,0,325
2020,1,UA,United Air Lines Inc.,SLC,300,30,9.05,0,9.07,0,11.88,0,0,1835,580,0,297,0,958
2020,1,UA,United Air Lines Inc.,SMF,243,31,3.63,0.71,8.34,0,18.32,2,0,1957,192,37,354,0,1374
2020,1,UA,United Air Lines Inc.,SNA,500,45,11.14,0.13,18.13,0,15.6,3,0,2460,454,4,790,0,1212
2020,1,UA,United Air Lines Inc.,SPN,44,3,2.98,0,0.02,0,0,0,0,132,131,0,1,0,0
2020,1,UA,United Air Lines Inc.,SRQ,121,22,2.46,0.26,5.8,0,13.48,2,0,1264,107,6,210,0,941
2020,1,UA,United Air Lines Inc.,STL,10,1,0,0,0,0,1,0,0,18,0,0,0,0,18
2020,1,UA,United Air Lines Inc.,STT,78,10,2.27,0,5.74,0,1.99,0,0,418,135,0,133,0,150
2020,1,UA,United Air Lines Inc.,SYR,27,7,0.14,1.42,1.38,0,4.06,1,0,613,12,107,70,0,424
2020,1,UA,United Air Lines Inc.,TPA,647,92,26.86,1.09,29.26,0,34.79,3,1,4993,1577,38,1127,0,2251
2020,1,UA,United Air Lines Inc.,TUL,47,3,0,0,3,0,0,0,0,111,0,0,111,0,0
2020,1,UA,United Air Lines Inc.,TUS,66,2,0.13,0,0,0,1.87,0,0,136,8,0,0,0,128
2020,1,WN,Southwest Airlines Co.,ABQ,881,64,28.64,0,9.8,0,25.56,6,2,2838,1346,0,326,0,1166
2020,1,WN,Southwest Airlines Co.,ALB,301,39,19.43,0,2.26,0,17.31,3,0,1958,962,0,71,0,925
2020,1,WN,Southwest Airlines Co.,AMA,148,13,7.83,0,0.09,0,5.08,6,0,454,329,0,6,0,119
2020,1,WN,Southwest Airlines Co.,ATL,3186,268,96.27,4.61,81.86,1,84.26,38,5,14988,5014,545,4285,117,5027
2020,1,WN,Southwest Airlines Co.,AUS,1956,195,78.43,3.62,43.37,0.83,68.75,23,3,8240,3302,401,1627,22,2888
2020,1,WN,Southwest Airlines Co.,BDL,472,66,31.5,0,12.77,0,21.74,4,0,3145,1291,0,514,0,1340
2020,1,WN,Southwest Airlines Co.,BHM,331,32,14.97,0.21,1.69,0,15.13,5,0,1448,657,20,78,0,693
2020,1,WN,Southwest Airlines Co.,BNA,3304,292,113.15,1.34,59.47,2,116.04,43,2,13180,5568,95,1730,52,5735
2020,1,WN,Southwest Airlines Co.,BOI,362,29,11.64,0,8.39,0.38,8.59,1,1,1418,855,0,228,6,329
2020,1,WN,Southwest Airlines Co.,BOS,638,56,31.35,0.99,4.6,0,19.06,9,0,3495,1748,207,165,0,1375
2020,1,WN,Southwest Airlines Co.,BUF,439,49,19.3,0.99,8.8,0,19.91,3,2,2552,1046,75,300,0,1131
2020,1,WN,Southwest Airlines Co.,BUR,1870,117,56.45,0,12.08,0,48.47,44,0,5821,2697,0,349,0,2775
2020,1,WN,Southwest Airlines Co.,BWI,5458,441,171.31,4.54,90.23,0.87,174.05,57,1,21002,8486,238,2614,27,9637
2020,1,WN,Southwest Airlines Co.,CHS,205,27,13.7,0,2.99,0,10.31,0,0,1459,594,0,73,0,792
2020,1,WN,Southwest Airlines Co.,CLE,504,48,23.89,0.3,4.81,0,18.99,11,1,1980,929,25,184,0,842
2020,1,WN,Southwest Airlines Co.,CLT,251,23,9.27,0,3.42,0,10.31,4,0,836,289,0,74,0,473
2020,1,WN,Southwest Airlines Co.,CMH,959,100,47.55,2.59,9.43,0,40.43,9,0,5003,2206,133,249,0,2415
2020,1,WN,Southwest Airlines Co.,CRP,112,11,3.09,0,1.43,0,6.48,0,0,565,133,0,142,0,290
2020,1,WN,Southwest Airlines Co.,CVG,240,26,16.58,0,3.14,0,6.29,7,0,1398,1016,0,127,0,255
2020,1,WN,Southwest Airlines Co.,DAL,5840,612,214.13,5.99,196.12,4.03,191.72,200,5,27002,9408,640,8044,113,8797
2020,1,WN,Southwest Airlines Co.,DCA,1383,152,55.65,2.93,24.21,0,69.21,33,2,7492,2658,284,939,0,3611
2020,1,WN,Southwest Airlines Co.,DEN,5638,549,208.94,3.94,123.43,2.24,210.45,69,4,24713,9534,363,4241,108,10467
2020,1,WN,Southwest Airlines Co.,DSM,89,7,2.08,0,1.03,0,3.89,3,1,337,87,0,19,0,231
2020,1,WN,Southwest Airlines Co.,DTW,394,38,20.22,0,0.95,0,16.83,14,1,2150,1291,0,40,0,819
2020,1,WN,Southwest Airlines Co.,ECP,98,11,3.42,0,1.98,0,5.6,0,0,506,132,0,196,0,178
2020,1,WN,Southwest Airlines Co.,ELP,552,52,23.42,0.06,2.46,0.2,25.86,5,0,2105,757,6,143,4,1195
2020,1,WN,Southwest Airlines Co.,FLL,2220,241,92.04,4.68,74.76,0,69.52,18,8,11753,5176,450,2748,0,3379
